fn,sn,x,y
165,1,231,177
165,1,231,180
165,1,320,180
165,1,320,64
165,1,309,54
165,1,298,45
165,1,290,38
165,1,290,33
165,1,299,39
165,1,319,54
165,1,320,54
165,1,320,0
165,2,163,25
165,2,101,47
165,2,48,66
165,2,1,83
165,2,0,84
165,2,0,120
165,2,19,111
165,2,52,94
165,2,106,67
165,2,125,57
165,2,183,28
165,2,186,25
165,3,183,127
165,3,180,142
165,3,180,175
165,3,179,180
165,3,222,180
165,3,222,172
165,3,225,165
165,3,222,165
165,3,220,165
165,3,218,154
165,3,208,145
165,3,204,142
165,3,195,142
165,3,198,133
165,3,187,127
165,4,224,179
166,0,0,0
166,0,0,72
166,0,10,70
166,0,91,46
166,0,162,25
166,0,163,24
166,0,163,0
166,1,265,0
166,1,264,16
166,1,264,30
166,1,196,30
166,1,168,46
166,1,140,62
166,1,112,78
166,1,84,94
166,1,56,110
166,1,28,126
166,1,0,142
166,1,0,180
166,1,111,180
166,1,112,177
166,1,107,171
166,1,102,166
166,1,103,150
166,1,104,143
166,1,119,127
166,1,128,117
166,1,133,114
166,1,140,111
166,1,144,107
166,1,143,100
166,1,137,92
166,1,139,82
166,1,140,79
166,1,145,77
166,1,148,76
166,1,157,78
166,1,159,83
166,1,161,87
166,1,161,103
166,1,168,105
166,1,184,106
166,1,206,128
166,1,213,133
166,1,223,151
166,1,230,161
166,1,236,170
166,1,234,177
166,1,232,180
166,1,320,180
166,1,320,58
166,1,313,51
166,1,305,44
166,1,301,40
166,1,299,40
166,1,299,35
166,1,304,37
166,1,318,48
166,1,320,49
166,1,320,0
166,2,172,26
166,2,119,45
166,2,57,67
166,2,15,82
166,2,1,87
166,2,0,88
166,2,0,125
166,2,19,116
166,2,49,101
166,2,68,91
166,2,196,27
166,2,196,26
166,3,184,131
166,3,182,142
166,3,181,149
166,3,181,180
166,3,223,180
166,3,224,174
166,3,226,171
166,3,226,166
166,3,223,169
166,3,220,160
166,3,218,155
166,3,205,145
166,3,200,145
166,3,201,140
166,3,197,135
166,3,189,131
166,4,132,138
166,4,116,146
166,4,114,155
166,4,108,164
166,4,108,166
166,4,113,171
166,4,113,174
166,4,115,180
166,4,140,180
166,4,145,163
166,4,146,157
166,4,139,144
166,4,135,140
166,4,134,138
167,0,0,0
167,0,0,76
167,0,48,62
167,0,140,35
167,0,171,26
167,0,172,25
167,0,173,18
167,0,173,0
167,1,275,0
167,1,274,12
167,1,274,30
167,1,207,30
167,1,178,46
167,1,154,60
167,1,132,72
167,1,109,85
167,1,86,98
167,1,63,111
167,1,38,125
167,1,17,137
167,1,0,147
167,1,0,180
167,1,125,180
167,1,122,178
167,1,116,176
167,1,113,169
167,1,110,153
167,1,115,143
167,1,129,121
167,1,139,116
167,1,144,111
167,1,143,104
167,1,138,96
167,1,139,86
167,1,146,80
167,1,156,82
167,1,162,92
167,1,162,107
167,1,171,109
167,1,184,109
167,1,194,118
167,1,205,127
167,1,215,134
167,1,219,136
167,1,220,140
167,1,228,150
167,1,239,163
167,1,241,166
167,1,240,172
167,1,237,179
167,1,237,180
167,1,320,180
167,1,320,50
167,1,310,41
167,1,309,36
167,1,315,39
167,1,320,42
167,1,320,0
167,2,184,26
167,2,124,47
167,2,82,62
167,2,34,79
167,2,0,91
167,2,0,129
167,2,19,120
167,2,48,106
167,2,162,49
167,2,185,38
167,2,205,28
167,2,206,26
167,3,184,133
167,3,182,148
167,3,181,164
167,3,181,180
167,3,201,180
167,3,201,179
167,3,193,179
167,3,199,164
167,3,199,161
167,3,210,163
167,3,205,178
167,3,205,180
167,3,230,180
167,3,230,171
167,3,232,167
167,3,231,163
167,3,228,166
167,3,223,154
167,3,211,147
167,3,206,146
167,3,204,142
167,3,200,137
167,3,190,133
167,4,135,143
167,4,122,153
167,4,122,164
167,4,121,172
167,4,131,178
167,4,131,180
167,4,141,180
167,4,145,168
167,4,147,162
167,4,140,149
167,4,136,143
167,5,234,178
168,0,0,0
168,0,0,78
168,0,10,76
168,0,95,51
168,0,170,29
168,0,182,25
168,0,182,0
168,1,285,0
168,1,283,29
168,1,216,30
168,1,193,43
168,1,166,58
168,1,139,73
168,1,112,88
168,1,87,102
168,1,60,117
168,1,33,132
168,1,10,145
168,1,0,151
168,1,0,180
168,1,129,180
168,1,123,173
168,1,117,164
168,1,116,156
168,1,120,143
168,1,127,126
168,1,127,124
168,1,133,122
168,1,143,114
168,1,144,109
168,1,140,101
168,1,138,98
168,1,139,89
168,1,144,84
168,1,148,82
168,1,157,85
168,1,162,94
168,1,162,109
168,1,170,111
168,1,183,110
168,1,198,121
168,1,206,127
168,1,216,131
168,1,222,137
168,1,225,137
168,1,226,141
168,1,241,154
168,1,246,159
168,1,246,165
168,1,244,168
168,1,242,174
168,1,238,175
168,1,237,163
168,1,237,158
168,1,234,161
168,1,227,150
168,1,221,148
168,1,211,149
168,1,212,144
168,1,206,141
168,1,202,137
168,1,192,134
168,1,184,135
168,1,182,148
168,1,181,167
168,1,181,180
168,1,197,180
168,1,202,170
168,1,204,163
168,1,208,164
168,1,215,164
168,1,210,178
168,1,210,180
168,1,320,180
168,1,320,0
168,2,193,26
168,2,145,43
168,2,91,62
168,2,37,81
168,2,0,94
168,2,0,133
168,2,19,124
168,2,47,110
168,2,70,99
168,2,102,83
168,2,125,72
168,2,157,56
168,2,180,45
168,2,210,30
168,2,216,27
168,2,216,26
168,3,135,147
168,3,127,156
168,3,130,168
168,3,131,173
168,3,143,175
168,3,147,168
168,3,146,163
168,3,139,150
168,3,137,150
168,3,137,147
168,4,132,179
168,4,132,180
168,4,137,180
168,4,137,179
169,0,0,0
169,0,0,80
169,0,10,78
169,0,78,58
169,0,150,37
169,0,191,25
169,0,191,0
169,1,295,0
169,1,293,29
169,1,225,30
169,1,199,44
169,1,176,57
169,1,148,72
169,1,130,82
169,1,101,98
169,1,77,111
169,1,54,124
169,1,26,139
169,1,8,149
169,1,0,154
169,1,0,180
169,1,143,180
169,1,144,177
169,1,135,176
169,1,124,166
169,1,122,165
169,1,121,161
169,1,121,149
169,1,125,131
169,1,125,126
169,1,130,124
169,1,139,118
169,1,143,115
169,1,143,107
169,1,138,100
169,1,139,91
169,1,141,87
169,1,147,84
169,1,154,85
169,1,157,86
169,1,162,95
169,1,162,111
169,1,166,112
169,1,183,112
169,1,205,125
169,1,214,127
169,1,229,138
169,1,231,138
169,1,231,140
169,1,249,152
169,1,251,152
169,1,250,161
169,1,249,169
169,1,246,169
169,1,242,162
169,1,242,154
169,1,240,152
169,1,239,155
169,1,229,145
169,1,227,147
169,1,225,150
169,1,216,150
169,1,219,143
169,1,209,140
169,1,203,136
169,1,198,135
169,1,187,135
169,1,183,137
169,1,181,154
169,1,181,180
169,1,202,180
169,1,209,166
169,1,209,164
169,1,211,165
169,1,220,165
169,1,215,178
169,1,215,180
169,1,320,180
169,1,320,0
169,2,201,26
169,2,138,48
169,2,78,69
169,2,18,90
169,2,1,96
169,2,0,97
169,2,0,135
169,2,6,133
169,2,35,119
169,2,70,102
169,2,103,86
169,2,136,70
169,2,169,54
169,2,202,38
169,2,225,27
169,2,225,26
169,3,136,149
169,3,132,154
169,3,131,157
169,3,134,160
169,3,139,171
169,3,145,171
169,3,147,170
169,3,145,164
169,3,139,153
170,0,0,0
170,0,0,81
170,0,10,79
170,0,78,59
170,0,144,40
170,0,199,24
170,0,200,23
170,0,200,0
170,1,305,0
170,1,304,15
170,1,304,28
170,1,236,28
170,1,211,41
170,1,189,53
170,1,165,66
170,1,141,79
170,1,115,93
170,1,93,105
170,1,67,119
170,1,45,131
170,1,19,145
170,1,1,155
170,1,0,156
170,1,0,180
170,1,144,180
170,1,146,174
170,1,136,170
170,1,127,165
170,1,124,160
170,1,123,158
170,1,123,134
170,1,125,127
170,1,136,121
170,1,143,115
170,1,143,109
170,1,138,101
170,1,139,92
170,1,141,88
170,1,147,85
170,1,158,87
170,1,160,93
170,1,162,97
170,1,162,112
170,1,169,114
170,1,181,113
170,1,204,124
170,1,216,127
170,1,234,138
170,1,252,146
170,1,254,148
170,1,254,162
170,1,251,163
170,1,249,159
170,1,246,156
170,1,244,147
170,1,242,149
170,1,236,145
170,1,233,146
170,1,232,151
170,1,222,149
170,1,225,142
170,1,216,140
170,1,207,137
170,1,203,135
170,1,191,135
170,1,184,137
170,1,182,140
170,1,181,145
170,1,181,173
170,1,182,180
170,1,206,180
170,1,213,167
170,1,213,165
170,1,222,166
170,1,224,167
170,1,219,180
170,1,320,180
170,1,320,0
170,2,212,24
170,2,157,43
170,2,114,58
170,2,62,76
170,2,19,91
170,2,0,98
170,2,0,137
170,2,6,135
170,2,43,117
170,2,71,104
170,2,112,84
170,2,135,73
170,2,169,57
170,2,206,39
170,2,234,26
170,2,235,24
170,3,135,151
170,3,134,156
170,3,138,158
170,3,141,161
170,3,139,155
170,4,141,161
171,0,0,0
171,0,0,81
171,0,16,77
171,0,113,49
171,0,207,22
171,0,209,21
171,0,210,0
171,1,316,0
171,1,315,4
171,1,314,26
171,1,244,26
171,1,216,41
171,1,182,59
171,1,154,74
171,1,122,91
171,1,94,106
171,1,60,124
171,1,32,139
171,1,0,156
171,1,0,180
171,1,146,180
171,1,147,173
171,1,144,169
171,1,131,165
171,1,126,160
171,1,124,157
171,1,122,144
171,1,122,131
171,1,123,128
171,1,133,123
171,1,142,116
171,1,142,109
171,1,138,102
171,1,139,93
171,1,142,88
171,1,147,86
171,1,153,87
171,1,158,88
171,1,160,94
171,1,162,98
171,1,161,114
171,1,165,115
171,1,180,115
171,1,199,123
171,1,215,126
171,1,236,136
171,1,254,140
171,1,256,142
171,1,258,150
171,1,258,154
171,1,255,154
171,1,255,152
171,1,249,149
171,1,247,149
171,1,246,143
171,1,244,142
171,1,244,144
171,1,240,143
171,1,237,148
171,1,237,150
171,1,227,148
171,1,231,140
171,1,211,138
171,1,205,135
171,1,190,136
171,1,183,139
171,1,180,142
171,1,180,165
171,1,182,180
171,1,210,180
171,1,218,165
171,1,229,165
171,1,223,178
171,1,223,180
171,1,320,180
171,1,320,0
171,2,220,22
171,2,156,44
171,2,95,65
171,2,34,86
171,2,0,98
171,2,0,138
171,2,20,129
171,2,49,115
171,2,77,102
171,2,117,83
171,2,153,66
171,2,189,49
171,2,223,33
171,2,244,23
171,2,244,22
172,0,0,0
172,0,0,80
172,0,10,78
172,0,174,31
172,0,216,19
172,0,219,17
172,0,219,0
172,1,230,19
172,1,150,46
172,1,109,60
172,1,65,75
172,1,24,89
172,1,1,97
172,1,0,98
172,1,0,137
172,1,5,136
172,1,43,118
172,1,76,103
172,1,114,85
172,1,142,72
172,1,170,59
172,1,211,40
172,1,243,25
172,1,254,20
172,1,254,19
172,2,254,23
172,2,225,38
172,2,206,48
172,2,183,60
172,2,164,70
172,2,136,85
172,2,101,103
172,2,82,113
172,2,59,125
172,2,37,137
172,2,0,156
172,2,0,180
172,2,146,180
172,2,147,176
172,2,140,165
172,2,131,163
172,2,124,157
172,2,120,139
172,2,120,127
172,2,125,126
172,2,133,122
172,2,141,117
172,2,142,115
172,2,142,109
172,2,137,100
172,2,141,89
172,2,150,86
172,2,158,90
172,2,162,99
172,2,161,115
172,2,168,117
172,2,178,117
172,2,196,125
172,2,202,127
172,2,215,128
172,2,234,134
172,2,255,134
172,2,257,139
172,2,260,142
172,2,254,141
172,2,245,141
172,2,242,147
172,2,242,149
172,2,232,147
172,2,236,139
172,2,210,138
172,2,202,136
172,2,187,138
172,2,180,142
172,2,178,144
172,2,178,160
172,2,181,163
172,2,182,167
172,2,180,167
172,2,181,180
172,2,213,180
172,2,223,163
172,2,233,165
172,2,226,180
172,2,320,180
172,2,320,23
172,3,179,166
173,0,0,0
173,0,0,79
173,0,8,78
173,0,99,52
173,0,194,25
173,0,226,16
173,0,228,15
173,0,228,0
173,1,240,16
173,1,168,40
173,1,127,54
173,1,82,69
173,1,41,83
173,1,0,97
173,1,0,137
173,1,9,134
173,1,50,115
173,1,83,100
173,1,122,82
173,1,155,67
173,1,192,50
173,1,227,34
173,1,264,17
173,1,264,16
173,2,266,19
173,2,231,37
173,2,198,54
173,2,165,71
173,2,132,88
173,2,103,103
173,2,68,121
173,2,35,138
173,2,2,155
173,2,0,156
173,2,0,180
173,2,146,180
173,2,145,175
173,2,139,166
173,2,137,162
173,2,130,161
173,2,122,154
173,2,119,140
173,2,119,130
173,2,120,125
173,2,131,121
173,2,141,116
173,2,142,109
173,2,138,101
173,2,139,93
173,2,141,89
173,2,147,86
173,2,154,87
173,2,158,89
173,2,162,98
173,2,161,112
173,2,160,115
173,2,169,118
173,2,179,120
173,2,185,124
173,2,201,131
173,2,216,131
173,2,223,132
173,2,232,132
173,2,232,130
173,2,240,130
173,2,248,128
173,2,256,129
173,2,254,131
173,2,246,132
173,2,235,138
173,2,212,142
173,2,188,139
173,2,181,141
173,2,177,144
173,2,176,157
173,2,179,160
173,2,180,165
173,2,178,165
173,2,180,178
173,2,181,180
173,2,219,180
173,2,218,178
173,2,227,163
173,2,227,161
173,2,237,163
173,2,235,169
173,2,230,178
173,2,230,180
173,2,320,180
173,2,320,19
174,0,0,0
174,0,0,79
174,0,23,73
174,0,101,51
174,0,172,31
174,0,236,13
174,0,238,12
174,0,238,0
174,1,250,13
174,1,1,96
174,1,0,97
174,1,0,137
174,1,9,134
174,1,37,121
174,1,66,108
174,1,106,90
174,1,146,72
174,1,188,53
174,1,217,40
174,1,257,22
174,1,275,14
174,1,275,13
174,2,275,17
174,2,219,45
174,2,200,55
174,2,136,87
174,2,117,97
174,2,55,128
174,2,36,138
174,2,0,156
174,2,0,180
174,2,146,180
174,2,144,175
174,2,138,166
174,2,134,159
174,2,125,157
174,2,118,149
174,2,117,130
174,2,119,120
174,2,129,119
174,2,142,114
174,2,142,106
174,2,139,100
174,2,140,91
174,2,145,86
174,2,150,84
174,2,158,87
174,2,163,99
174,2,161,112
174,2,160,114
174,2,174,119
174,2,180,122
174,2,201,135
174,2,206,134
174,2,214,132
174,2,227,130
174,2,229,122
174,2,233,124
174,2,233,121
174,2,238,119
174,2,241,117
174,2,248,116
174,2,248,118
174,2,244,120
174,2,233,134
174,2,233,136
174,2,228,137
174,2,212,144
174,2,202,144
174,2,188,141
174,2,181,140
174,2,175,145
174,2,175,158
174,2,180,178
174,2,181,180
174,2,229,180
174,2,229,179
174,2,222,177
174,2,232,161
174,2,243,161
174,2,233,179
174,2,233,180
174,2,320,180
174,2,320,17
175,0,0,0
175,0,0,78
175,0,10,76
175,0,96,52
175,0,193,25
175,0,247,10
175,0,248,0
175,1,261,10
175,1,164,42
175,1,94,65
175,1,12,92
175,1,0,96
175,1,0,137
175,1,13,132
175,1,44,118
175,1,85,100
175,1,130,80
175,1,173,61
175,1,218,41
175,1,261,22
175,1,286,11
175,1,286,10
175,2,286,14
175,2,240,37
175,2,217,48
175,2,153,80
175,2,152,82
175,2,158,83
175,2,160,88
175,2,163,98
175,2,162,110
175,2,160,110
175,2,160,112
175,2,179,120
175,2,189,127
175,2,203,135
175,2,206,132
175,2,225,125
175,2,227,115
175,2,232,110
175,2,235,107
175,2,242,105
175,2,238,111
175,2,231,129
175,2,212,142
175,2,201,143
175,2,188,140
175,2,181,138
175,2,175,143
175,2,174,147
175,2,174,156
175,2,179,173
175,2,182,180
175,2,320,180
175,2,320,14
175,3,141,86
175,4,139,87
175,4,91,111
175,4,68,122
175,4,0,156
175,4,0,180
175,4,144,180
175,4,143,174
175,4,137,164
175,4,133,157
175,4,119,152
175,4,115,147
175,4,114,145
175,4,114,135
175,4,117,123
175,4,119,118
175,4,119,115
175,4,130,115
175,4,142,112
175,4,143,105
175,4,140,97
175,4,141,87
175,5,228,115
176,0,0,0
176,0,0,77
176,0,7,76
176,0,95,52
176,0,160,34
176,0,251,9
176,0,257,7
176,0,258,0
176,1,272,7
176,1,202,30
176,1,152,46
176,1,91,66
176,1,41,82
176,1,1,95
176,1,0,96
176,1,0,137
176,1,24,127
176,1,58,112
176,1,88,99
176,1,118,86
176,1,164,66
176,1,210,46
176,1,256,26
176,1,298,8
176,1,298,7
176,2,297,11
176,2,267,26
176,2,244,37
176,2,199,59
176,2,164,76
176,2,158,79
176,2,161,88
176,2,162,91
176,2,162,100
176,2,160,109
176,2,175,115
176,2,181,118
176,2,197,126
176,2,205,129
176,2,209,126
176,2,224,120
176,2,226,109
176,2,234,101
176,2,240,99
176,2,240,101
176,2,237,102
176,2,231,124
176,2,215,136
176,2,205,138
176,2,193,137
176,2,187,135
176,2,181,135
176,2,174,143
176,2,173,153
176,2,178,170
176,2,182,180
176,2,320,180
176,2,320,11
176,3,141,87
176,3,115,100
176,3,92,111
176,3,45,134
176,3,12,150
176,3,0,156
176,3,0,180
176,3,142,180
176,3,141,172
176,3,132,152
176,3,129,150
176,3,118,150
176,3,111,145
176,3,108,140
176,3,108,132
176,3,113,122
176,3,120,112
176,3,120,110
176,3,136,110
176,3,143,108
176,3,143,100
176,3,142,91
176,4,226,109
176,5,123,134
176,5,121,138
176,5,123,144
176,5,127,143
176,5,126,135
177,0,0,0
177,0,0,77
177,0,31,69
177,0,130,42
177,0,215,19
177,0,266,5
177,0,268,4
177,0,268,0
177,1,284,4
177,1,216,26
177,1,159,44
177,1,94,65
177,1,37,83
177,1,0,95
177,1,0,136
177,1,9,133
177,1,40,120
177,1,89,99
177,1,143,76
177,1,197,53
177,1,251,30
177,1,305,7
177,1,309,4
177,2,309,8
177,2,272,26
177,2,244,39
177,2,207,57
177,2,179,70
177,2,161,79
177,2,162,95
177,2,161,106
177,2,172,110
177,2,182,112
177,2,189,115
177,2,203,118
177,2,209,118
177,2,215,115
177,2,226,113
177,2,226,107
177,2,230,105
177,2,235,100
177,2,240,101
177,2,237,104
177,2,233,118
177,2,220,126
177,2,211,128
177,2,189,129
177,2,181,132
177,2,174,141
177,2,173,146
177,2,173,153
177,2,176,165
177,2,181,178
177,2,181,180
177,2,320,180
177,2,320,8
177,3,139,89
177,3,98,109
177,3,70,122
177,3,33,140
177,3,5,153
177,3,0,156
177,3,0,180
177,3,139,180
177,3,139,169
177,3,131,147
177,3,127,142
177,3,125,129
177,3,118,129
177,3,113,132
177,3,111,138
177,3,122,144
177,3,125,144
177,3,125,151
177,3,123,160
177,3,120,160
177,3,119,163
177,3,118,158
177,3,119,150
177,3,114,145
177,3,107,143
177,3,103,143
177,3,102,136
177,3,100,128
177,3,103,122
177,3,118,109
177,3,122,106
177,3,141,106
177,3,144,105
177,3,143,95
177,3,142,89
178,0,0,0
178,0,0,76
178,0,17,72
178,0,111,47
178,0,208,21
178,0,275,3
178,0,278,2
178,0,278,0
178,1,297,1
178,1,221,25
178,1,157,45
178,1,81,69
178,1,11,91
178,1,1,94
178,1,0,95
178,1,0,136
178,1,9,133
178,1,54,114
178,1,95,97
178,1,138,79
178,1,149,74
178,1,169,66
178,1,217,46
178,1,260,28
178,1,308,8
178,1,320,3
178,1,320,1
178,2,318,7
178,2,290,20
178,2,260,34
178,2,230,48
178,2,200,62
178,2,170,76
178,2,163,79
178,2,163,91
178,2,161,101
178,2,162,104
178,2,171,106
178,2,182,105
178,2,203,107
178,2,210,106
178,2,213,105
178,2,232,105
178,2,236,101
178,2,236,99
178,2,239,99
178,2,241,104
178,2,243,105
178,2,240,107
178,2,240,109
178,2,236,111
178,2,237,114
178,2,233,113
178,2,231,112
178,2,215,117
178,2,204,118
178,2,192,123
178,2,183,129
178,2,176,139
178,2,173,145
178,2,174,157
178,2,179,172
178,2,180,180
178,2,320,180
178,2,320,7
178,3,142,89
178,3,108,105
178,3,80,118
178,3,50,132
178,3,20,146
178,3,1,155
178,3,0,156
178,3,0,180
178,3,136,180
178,3,137,179
178,3,137,162
178,3,131,143
178,3,127,139
178,3,124,127
178,3,117,125
178,3,108,126
178,3,102,133
178,3,100,134
178,3,102,138
178,3,105,144
178,3,105,150
178,3,101,156
178,3,98,161
178,3,96,162
178,3,99,153
178,3,101,148
178,3,97,140
178,3,91,136
178,3,95,120
178,3,100,115
178,3,116,107
178,3,125,102
178,3,132,103
178,3,144,103
178,3,144,94
178,3,143,89
179,0,0,0
179,0,0,75
179,0,7,74
179,0,95,51
179,0,186,27
179,0,277,3
179,0,284,1
179,0,284,0
179,1,304,0
179,1,239,20
179,1,168,42
179,1,84,68
179,1,29,85
179,1,0,94
179,1,0,136
179,1,25,126
179,1,69,108
179,1,113,90
179,1,145,77
179,1,148,73
179,1,156,71
179,1,162,70
179,1,201,54
179,1,245,36
179,1,289,18
179,1,318,6
179,1,320,5
179,1,320,0
179,2,317,10
179,2,276,29
179,2,241,45
179,2,208,60
179,2,171,77
179,2,164,80
179,2,164,89
179,2,162,96
179,2,163,102
179,2,172,102
179,2,177,100
179,2,196,100
179,2,206,98
179,2,208,97
179,2,225,98
179,2,238,99
179,2,242,108
179,2,245,109
179,2,246,113
179,2,244,114
179,2,240,119
179,2,230,109
179,2,229,107
179,2,223,108
179,2,215,112
179,2,205,112
179,2,194,118
179,2,184,126
179,2,176,141
179,2,174,143
179,2,175,159
179,2,178,169
179,2,179,180
179,2,320,180
179,2,320,10
179,3,142,90
179,3,103,108
179,3,98,110
179,3,102,111
179,3,123,103
179,3,127,101
179,3,134,102
179,3,144,102
179,3,144,93
179,4,96,111
179,5,94,112
179,6,92,113
179,6,57,129
179,6,22,145
179,6,0,155
179,6,0,180
179,6,135,180
179,6,136,178
179,6,137,169
179,6,137,158
179,6,134,146
179,6,131,141
179,6,127,139
179,6,124,130
179,6,121,125
179,6,114,123
179,6,104,123
179,6,98,128
179,6,88,133
179,6,90,140
179,6,90,147
179,6,86,153
179,6,81,157
179,6,78,160
179,6,76,161
179,6,77,157
179,6,82,152
179,6,85,148
179,6,84,138
179,6,82,134
179,6,83,127
179,6,94,114
180,0,0,0
180,0,0,75
180,0,40,65
180,0,128,42
180,0,233,15
180,0,287,1
180,0,287,0
180,1,307,0
180,1,255,16
180,1,189,36
180,1,110,60
180,1,31,84
180,1,1,93
180,1,0,94
180,1,0,135
180,1,9,132
180,1,117,89
180,1,147,77
180,1,149,73
180,1,158,71
180,1,164,70
180,1,272,27
180,1,319,8
180,1,320,7
180,1,320,0
180,2,319,12
180,2,284,28
180,2,243,46
180,2,201,65
180,2,167,80
180,2,166,81
180,2,165,90
180,2,163,95
180,2,164,102
180,2,171,101
180,2,175,98
180,2,184,99
180,2,199,99
180,2,201,98
180,2,209,98
180,2,227,100
180,2,231,109
180,2,236,114
180,2,239,117
180,2,247,120
180,2,247,123
180,2,244,124
180,2,244,127
180,2,231,119
180,2,226,117
180,2,222,109
180,2,216,110
180,2,212,112
180,2,202,112
180,2,194,116
180,2,185,125
180,2,180,139
180,2,177,142
180,2,176,149
180,2,176,159
180,2,177,164
180,2,178,180
180,2,320,180
180,2,320,98
180,2,314,96
180,2,320,89
180,2,320,12
180,3,142,91
180,3,100,110
180,3,104,111
180,3,120,106
180,3,129,103
180,3,139,103
180,3,145,102
180,3,144,93
180,4,97,111
180,5,86,116
180,6,84,117
180,6,44,135
180,6,8,151
180,6,0,155
180,6,0,180
180,6,136,180
180,6,138,165
180,6,138,151
180,6,134,142
180,6,128,137
180,6,120,126
180,6,112,123
180,6,102,123
180,6,98,126
180,6,80,132
180,6,80,139
180,6,78,148
180,6,75,149
180,6,72,153
180,6,66,155
180,6,59,158
180,6,59,154
180,6,64,152
180,6,72,148
180,6,74,144
180,6,75,129
180,6,76,125
180,6,80,123
180,6,86,118
181,0,0,0
181,0,0,74
181,0,18,70
181,0,93,51
181,0,167,32
181,0,258,9
181,0,289,1
181,0,289,0
181,1,312,0
181,1,251,18
181,1,154,47
181,1,80,69
181,1,13,89
181,1,0,93
181,1,0,135
181,1,29,124
181,1,80,104
181,1,126,86
181,1,149,77
181,1,151,74
181,1,164,71
181,1,213,52
181,1,264,32
181,1,310,14
181,1,320,10
181,1,320,0
181,2,319,15
181,2,285,30
181,2,255,43
181,2,216,60
181,2,177,77
181,2,168,81
181,2,168,88
181,2,164,96
181,2,165,103
181,2,172,102
181,2,174,99
181,2,183,101
181,2,192,103
181,2,201,103
181,2,210,106
181,2,219,111
181,2,221,111
181,2,221,127
181,2,226,131
181,2,235,131
181,2,241,129
181,2,241,132
181,2,240,137
181,2,233,135
181,2,226,135
181,2,221,131
181,2,219,129
181,2,216,132
181,2,214,126
181,2,213,118
181,2,199,117
181,2,197,116
181,2,192,119
181,2,186,125
181,2,182,141
181,2,180,143
181,2,178,153
181,2,178,180
181,2,320,180
181,2,320,109
181,2,315,113
181,2,314,115
181,2,305,114
181,2,312,106
181,2,320,106
181,2,320,15
181,3,142,92
181,3,113,105
181,3,94,113
181,3,94,114
181,3,107,113
181,3,130,106
181,3,146,104
181,3,146,101
181,3,144,101
181,3,144,92
181,4,92,114
181,5,90,115
181,6,87,116
181,7,85,117
181,7,44,135
181,7,14,148
181,7,0,154
181,7,0,180
181,7,137,180
181,7,139,167
181,7,140,163
181,7,140,152
181,7,137,144
181,7,131,140
181,7,122,129
181,7,112,125
181,7,101,125
181,7,93,129
181,7,78,132
181,7,76,133
181,7,72,146
181,7,70,148
181,7,68,147
181,7,65,151
181,7,56,154
181,7,50,155
181,7,51,151
181,7,61,149
181,7,66,146
181,7,69,137
181,7,72,128
181,7,77,124
181,7,87,118
182,0,0,0
182,0,0,73
182,0,11,71
182,0,156,35
182,0,292,1
182,0,292,0
182,1,316,0
182,1,244,21
182,1,162,45
182,1,90,66
182,1,18,87
182,1,1,92
182,1,0,93
182,1,0,134
182,1,10,131
182,1,57,113
182,1,112,92
182,1,151,77
182,1,209,55
182,1,261,35
182,1,311,16
182,1,320,12
182,1,320,0
182,2,319,18
182,2,272,38
182,2,232,55
182,2,185,75
182,2,171,81
182,2,170,82
182,2,170,91
182,2,165,101
182,2,167,105
182,2,174,104
182,2,176,101
182,2,181,102
182,2,198,110
182,2,205,112
182,2,207,117
182,2,213,125
182,2,212,135
182,2,211,144
182,2,213,146
182,2,223,146
182,2,227,143
182,2,230,143
182,2,228,149
182,2,229,151
182,2,214,151
182,2,210,147
182,2,207,139
182,2,206,139
182,2,205,145
182,2,203,146
182,2,203,135
182,2,204,128
182,2,194,123
182,2,190,124
182,2,187,127
182,2,183,144
182,2,181,147
182,2,180,155
182,2,180,180
182,2,320,180
182,2,320,116
182,2,312,113
182,2,320,105
182,2,320,18
182,3,142,93
182,3,105,109
182,3,65,126
182,3,25,143
182,3,1,153
182,3,0,154
182,3,0,180
182,3,138,180
182,3,142,164
182,3,142,155
182,3,138,145
182,3,132,141
182,3,124,132
182,3,115,129
182,3,101,128
182,3,94,132
182,3,74,134
182,3,68,146
182,3,66,143
182,3,62,150
182,3,49,154
182,3,46,151
182,3,47,148
182,3,56,145
182,3,62,141
182,3,70,129
182,3,89,119
182,3,93,117
182,3,108,115
